post_id,platform,username,user_id,profile_verified,profile_followers,post_url,image_url,caption,hashtags,mentions,language_hint,location,fashion_category,timestamp,likes,comments,scraped_at,collection_method,hashtag_text,hashtag_count,combined_text,emoji_text,emoji_count,clean_text,text_length,mention_count,detected_language,primary_language,is_multilingual,word_count
IG_000176,Instagram,style_daily,U100175,False,208356,https://instagram.com/p/1175,https://cdn.example.com/img/176.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",luxury,2026-05-05T11:55:00Z,25312,334,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000177,Instagram,style_daily,U100176,False,341266,https://instagram.com/p/1176,https://cdn.example.com/img/177.jpg,,[],[],ar,"Dubai, UAE",luxury,2026-05-05T12:32:00Z,9022,156,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,arabic,False,0
IG_000178,Instagram,fashionhub,U100177,False,246448,https://instagram.com/p/1177,https://cdn.example.com/img/178.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",streetwear,2026-05-05T13:09:00Z,5197,77,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000179,Instagram,luxuryedit,U100178,False,319728,https://instagram.com/p/1178,https://cdn.example.com/img/179.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",streetwear,2026-05-05T13:46:00Z,18886,973,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000180,Instagram,modest.style,U100179,False,327032,https://instagram.com/p/1179,https://cdn.example.com/img/180.jpg,,[],[],ar,"Dubai, UAE",streetwear,2026-05-05T14:23:00Z,32761,2444,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,arabic,False,0
IG_000181,Instagram,luxuryedit,U100180,False,75775,https://instagram.com/p/1180,https://cdn.example.com/img/181.jpg,Me encanta este vestido 😍 #moda,['moda'],['zara'],es,"Madrid, Spain",streetwear,2026-05-05T15:00:00Z,40297,1445,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda zara,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda zara,1,me encanta este vestido smiling_face_with_heart eyes moda moda zara,67,1,spanish,spanish,False,9
IG_000182,Instagram,trendwave,U100181,True,189560,https://instagram.com/p/1181,https://cdn.example.com/img/182.jpg,"مجھے یہ لباس بہت پسند آیا
New drop!!",[],['zara'],ur,"Lahore, Pakistan",vintage,2026-05-05T15:37:00Z,35661,2078,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا New drop!! zara,مجھے یہ لباس بہت پسند آیا New drop!! zara,0,مجھے یہ لباس بہت پسند ا یا new drop zara,40,1,urdu,urdu,False,10
IG_000183,Instagram,modest.style,U100182,True,203337,https://instagram.com/p/1182,https://cdn.example.com/img/183.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",modest,2026-05-05T16:14:00Z,48981,66,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000184,Instagram,trendwave,U100183,False,54849,https://instagram.com/p/1183,https://cdn.example.com/img/184.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",casual,2026-05-05T16:51:00Z,49594,1361,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000185,Instagram,urbanlook,U100184,False,92297,https://instagram.com/p/1184,https://cdn.example.com/img/185.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",casual,2026-05-05T17:28:00Z,30454,2848,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000186,Instagram,style_daily,U100185,False,495220,https://instagram.com/p/1185,https://cdn.example.com/img/186.jpg,J'adore cette robe élégante ✨ #mode,['mode'],[],fr,"Paris, France",modest,2026-05-05T18:05:00Z,13216,179,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode,J'adore cette robe élégante  sparkles  #mode mode,1,j adore cette robe e le gante sparkles mode mode,48,0,german,french,False,10
IG_000187,Instagram,urbanlook,U100186,False,270709,https://instagram.com/p/1186,https://cdn.example.com/img/187.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",vintage,2026-05-05T18:42:00Z,31029,1037,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000188,Instagram,style_daily,U100187,False,174524,https://instagram.com/p/1187,https://cdn.example.com/img/188.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",['zara'],en,"London, UK",modest,2026-05-05T19:19:00Z,28641,1638,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion zara,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion zara,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion zara,100,1,english,english,False,11
IG_000189,Instagram,modest.style,U100188,False,98446,https://instagram.com/p/1188,https://cdn.example.com/img/189.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",sportswear,2026-05-05T19:56:00Z,24079,2126,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000190,Instagram,style_daily,U100189,False,431643,https://instagram.com/p/1189,https://cdn.example.com/img/190.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],['zara'],ar,"Dubai, UAE",modest,2026-05-05T20:33:00Z,21055,420,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة zara,هذا الفستان رائع  sparkles  #موضة موضة zara,1,هذا الفستان راي ع sparkles موضة موضة zara,41,1,arabic,arabic,False,8
IG_000191,Instagram,urbanlook,U100190,False,376762,https://instagram.com/p/1190,https://cdn.example.com/img/191.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",casual,2026-05-05T21:10:00Z,29096,1439,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000192,Instagram,urbanlook,U100191,False,228534,https://instagram.com/p/1191,https://cdn.example.com/img/192.jpg,J'adore cette robe élégante ✨ #mode,['mode'],['zara'],fr,"Paris, France",streetwear,2026-05-05T21:47:00Z,4922,2749,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode zara,J'adore cette robe élégante  sparkles  #mode mode zara,1,j adore cette robe e le gante sparkles mode mode zara,53,1,french,french,False,11
IG_000193,Instagram,trendwave,U100192,False,16826,https://instagram.com/p/1192,https://cdn.example.com/img/193.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",vintage,2026-05-05T22:24:00Z,44444,1794,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000194,Instagram,trendwave,U100193,False,201225,https://instagram.com/p/1193,https://cdn.example.com/img/194.jpg,,[],[],en,"London, UK",streetwear,2026-05-05T23:01:00Z,39660,628,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,english,False,0
IG_000195,Instagram,urbanlook,U100194,False,40810,https://instagram.com/p/1194,https://cdn.example.com/img/195.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",vintage,2026-05-05T23:38:00Z,24053,1630,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000196,Instagram,style_daily,U100195,True,98042,https://instagram.com/p/1195,https://cdn.example.com/img/196.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",sportswear,2026-05-06T00:15:00Z,36814,482,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000197,Instagram,fashionhub,U100196,False,150224,https://instagram.com/p/1196,https://cdn.example.com/img/197.jpg,أحب هذا اللوك كثيراً,[],[],ar,"Dubai, UAE",sportswear,2026-05-06T00:52:00Z,13123,502,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,أحب هذا اللوك كثيراً,أحب هذا اللوك كثيراً,0,ا حب هذا اللوك كثيرا,20,0,arabic,arabic,False,5
IG_000198,Instagram,trendwave,U100197,False,46527,https://instagram.com/p/1197,https://cdn.example.com/img/198.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",modest,2026-05-06T01:29:00Z,43772,1423,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000199,Instagram,urbanlook,U100198,False,446858,https://instagram.com/p/1198,https://cdn.example.com/img/199.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],['zara'],mixed_en_ur,"Manchester, UK",casual,2026-05-06T02:06:00Z,45894,2612,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,58,1,english,mixed,True,12
IG_000200,Instagram,style_daily,U100199,False,415770,https://instagram.com/p/1199,https://cdn.example.com/img/200.jpg,مجھے یہ لباس بہت پسند آیا,[],['zara'],ur,"Lahore, Pakistan",sportswear,2026-05-06T02:43:00Z,1727,1478,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا zara,مجھے یہ لباس بہت پسند آیا zara,0,مجھے یہ لباس بہت پسند ا یا zara,31,1,urdu,urdu,False,8
IG_000201,Instagram,luxuryedit,U100200,False,464099,https://instagram.com/p/1200,https://cdn.example.com/img/201.jpg,Nuevo look para el verano,[],['zara'],es,"Madrid, Spain",modest,2026-05-06T03:20:00Z,26098,2936,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano zara,Nuevo look para el verano zara,0,nuevo look para el verano zara,30,1,spanish,spanish,False,6
IG_000202,Instagram,modest.style,U100201,False,39166,https://instagram.com/p/1201,https://cdn.example.com/img/202.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",modest,2026-05-06T03:57:00Z,42101,303,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000203,Instagram,urbanlook,U100202,False,435162,https://instagram.com/p/1202,https://cdn.example.com/img/203.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",casual,2026-05-06T04:34:00Z,38526,745,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000204,Instagram,style_daily,U100203,False,272134,https://instagram.com/p/1203,https://cdn.example.com/img/204.jpg,Amazing style 🔥 هذا اللوك رائع,[],['zara'],mixed_en_ar,"Doha, Qatar",luxury,2026-05-06T05:11:00Z,10619,1321,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع zara,Amazing style  fire  هذا اللوك رائع zara,1,amazing style fire هذا اللوك راي ع zara,39,1,english,mixed,True,8
IG_000205,Instagram,luxuryedit,U100204,False,444012,https://instagram.com/p/1204,https://cdn.example.com/img/205.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],['zara'],mixed_en_ur,"Manchester, UK",luxury,2026-05-06T05:48:00Z,41624,2256,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا zara,58,1,english,mixed,True,12
IG_000206,Instagram,luxuryedit,U100205,False,263993,https://instagram.com/p/1205,https://cdn.example.com/img/206.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",vintage,2026-05-06T06:25:00Z,38058,631,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000207,Instagram,luxuryedit,U100206,True,453370,https://instagram.com/p/1206,https://cdn.example.com/img/207.jpg,مجھے یہ لباس بہت پسند آیا,[],['zara'],ur,"Lahore, Pakistan",streetwear,2026-05-06T07:02:00Z,42043,2362,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا zara,مجھے یہ لباس بہت پسند آیا zara,0,مجھے یہ لباس بہت پسند ا یا zara,31,1,urdu,urdu,False,8
IG_000208,Instagram,modest.style,U100207,False,16378,https://instagram.com/p/1207,https://cdn.example.com/img/208.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",casual,2026-05-06T07:39:00Z,35759,1186,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000209,Instagram,trendwave,U100208,False,238287,https://instagram.com/p/1208,https://cdn.example.com/img/209.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",streetwear,2026-05-06T08:16:00Z,10364,1800,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000210,Instagram,urbanlook,U100209,False,164383,https://instagram.com/p/1209,https://cdn.example.com/img/210.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",modest,2026-05-06T08:53:00Z,48121,1414,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000211,Instagram,luxuryedit,U100210,False,167808,https://instagram.com/p/1210,https://cdn.example.com/img/211.jpg,J'adore cette robe élégante ✨ #mode,['mode'],['zara'],fr,"Paris, France",streetwear,2026-05-06T09:30:00Z,17534,1841,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode zara,J'adore cette robe élégante  sparkles  #mode mode zara,1,j adore cette robe e le gante sparkles mode mode zara,53,1,french,french,False,11
IG_000212,Instagram,urbanlook,U100211,False,453570,https://instagram.com/p/1211,https://cdn.example.com/img/212.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion     ,['fashion'],[],ur,"Lahore, Pakistan",luxury,2026-05-06T10:07:00Z,10471,1341,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
